txn_id,txn_date,rail,mcc,currency,local_amount,fx_rate,gross_usd,expected_interchange,expected_scheme_fee,expected_net
TXN023614,2026-06-04,card_present_debit,5732 Electronics,USD,124.44,1.0,124.44,1.52,0.16,122.76
TXN023615,2026-06-02,card_present_debit,5732 Electronics,USD,106.82,1.0,106.82,1.33,0.14,105.35
TXN023616,2026-06-13,card_present_debit,5732 Electronics,USD,151.49,1.0,151.49,1.8,0.2,149.49
TXN023617,2026-06-03,ecom_credit,4899 Streaming,USD,416.84,1.0,416.84,8.23,0.58,408.03
TXN023618,2026-06-07,card_present_debit,5411 Grocery,USD,86.23,1.0,86.23,1.12,0.11,85.0
TXN023619,2026-06-10,ecom_credit,5812 Restaurants,USD,522.68,1.0,522.68,10.29,0.73,511.66
TXN023620,2026-06-01,ecom_credit,5814 Fast Food,USD,287.29,1.0,287.29,5.7,0.4,281.19
TXN023621,2026-06-04,cross_border,5411 Grocery,JPY,44087.36,0.00641,282.6,6.18,3.11,273.31
TXN023622,2026-06-02,card_present_debit,5814 Fast Food,USD,35.13,1.0,35.13,0.58,0.05,34.5
TXN023623,2026-06-10,ecom_credit,4899 Streaming,USD,446.41,1.0,446.41,8.8,0.62,436.99
TXN023624,2026-06-11,card_present_debit,5411 Grocery,USD,218.93,1.0,218.93,2.51,0.28,216.14
TXN023625,2026-06-12,ecom_debit,7011 Lodging,USD,141.27,1.0,141.27,2.2,0.18,138.89
TXN023626,2026-06-05,card_present_debit,4121 Rideshare,USD,88.42,1.0,88.42,1.14,0.11,87.17
TXN023627,2026-06-11,ecom_debit,4121 Rideshare,USD,199.15,1.0,199.15,3.01,0.26,195.88
TXN023628,2026-06-14,card_present_credit,5999 Retail,USD,189.11,1.0,189.11,3.22,0.26,185.63
TXN023629,2026-06-12,card_present_debit,5814 Fast Food,USD,6.53,1.0,6.53,0.28,0.01,6.24
TXN023630,2026-06-12,cross_border,5999 Retail,GBP,438.59,1.278,560.52,12.15,6.17,542.2
TXN023631,2026-06-09,card_present_credit,5411 Grocery,USD,142.59,1.0,142.59,2.45,0.2,139.94
TXN023632,2026-06-07,ecom_debit,5814 Fast Food,USD,111.69,1.0,111.69,1.78,0.15,109.76
TXN023633,2026-06-11,card_present_credit,7011 Lodging,USD,271.56,1.0,271.56,4.58,0.38,266.6
TXN023634,2026-06-03,card_present_debit,5812 Restaurants,USD,52.13,1.0,52.13,0.76,0.07,51.3
TXN023635,2026-06-13,card_present_debit,4121 Rideshare,USD,102.09,1.0,102.09,1.28,0.13,100.68
TXN023636,2026-06-05,card_present_credit,4899 Streaming,USD,348.98,1.0,348.98,5.86,0.49,342.63
TXN023637,2026-06-06,card_present_credit,4121 Rideshare,USD,21.89,1.0,21.89,0.46,0.03,21.4
TXN023638,2026-06-11,ecom_debit,5812 Restaurants,USD,160.17,1.0,160.17,2.46,0.21,157.5
TXN023639,2026-06-04,card_present_credit,5999 Retail,USD,129.11,1.0,129.11,2.23,0.18,126.7
TXN023640,2026-06-02,ecom_credit,4121 Rideshare,USD,524.62,1.0,524.62,10.33,0.73,513.56
TXN023641,2026-06-14,ecom_debit,5732 Electronics,USD,84.54,1.0,84.54,1.4,0.11,83.03
TXN023642,2026-06-14,card_present_debit,7011 Lodging,USD,27.29,1.0,27.29,0.5,0.04,26.75
TXN023643,2026-06-02,ecom_credit,5732 Electronics,USD,29.72,1.0,29.72,0.68,0.04,29.0
TXN023644,2026-06-09,card_present_credit,4121 Rideshare,USD,313.4,1.0,313.4,5.27,0.44,307.69
TXN023645,2026-06-09,card_present_debit,5814 Fast Food,USD,206.29,1.0,206.29,2.38,0.27,203.64
TXN023646,2026-06-06,card_present_credit,5541 Fuel,USD,468.61,1.0,468.61,7.83,0.66,460.12
TXN023647,2026-06-12,cross_border,5411 Grocery,CAD,773.69,0.731,565.57,12.26,6.22,547.09
TXN023648,2026-06-14,card_present_debit,5812 Restaurants,USD,176.45,1.0,176.45,2.06,0.23,174.16
TXN023649,2026-06-11,card_present_debit,5814 Fast Food,USD,211.99,1.0,211.99,2.44,0.28,209.27
TXN023650,2026-06-10,card_present_debit,4899 Streaming,USD,146.25,1.0,146.25,1.75,0.19,144.31
TXN023651,2026-06-03,card_present_debit,5814 Fast Food,USD,106.95,1.0,106.95,1.33,0.14,105.48
TXN023652,2026-06-04,cross_border,4121 Rideshare,EUR,82.39,1.082,89.15,2.02,0.98,86.15
TXN023653,2026-06-05,card_present_debit,5814 Fast Food,USD,97.33,1.0,97.33,1.23,0.13,95.97
TXN023654,2026-06-06,card_present_debit,5912 Pharmacy,USD,165.69,1.0,165.69,1.95,0.22,163.52
TXN023655,2026-06-05,ecom_credit,5812 Restaurants,USD,439.12,1.0,439.12,8.66,0.61,429.85
TXN023656,2026-06-10,ecom_debit,5999 Retail,USD,84.74,1.0,84.74,1.41,0.11,83.22
TXN023657,2026-06-06,card_present_debit,4899 Streaming,USD,81.82,1.0,81.82,1.07,0.11,80.64
TXN023658,2026-06-09,ecom_credit,7011 Lodging,USD,515.68,1.0,515.68,10.16,0.72,504.8
TXN023659,2026-06-01,ecom_credit,5732 Electronics,USD,20.5,1.0,20.5,0.5,0.03,19.97
TXN023660,2026-06-10,ecom_debit,5999 Retail,USD,154.53,1.0,154.53,2.38,0.2,151.95
TXN023661,2026-06-14,ecom_debit,4121 Rideshare,USD,179.19,1.0,179.19,2.73,0.23,176.23
TXN023662,2026-06-11,card_present_debit,5999 Retail,USD,130.41,1.0,130.41,1.58,0.17,128.66
TXN023663,2026-06-12,ecom_credit,5541 Fuel,USD,591.42,1.0,591.42,11.63,0.83,578.96
TXN023664,2026-06-13,card_present_debit,5814 Fast Food,USD,27.21,1.0,27.21,0.5,0.04,26.67
TXN023665,2026-06-11,ecom_debit,4899 Streaming,USD,114.37,1.0,114.37,1.82,0.15,112.4
TXN023666,2026-06-10,card_present_credit,5912 Pharmacy,USD,354.53,1.0,354.53,5.95,0.5,348.08
TXN023667,2026-06-11,ecom_debit,5999 Retail,USD,22.13,1.0,22.13,0.53,0.03,21.57
TXN023668,2026-06-09,card_present_credit,5732 Electronics,USD,411.79,1.0,411.79,6.89,0.58,404.32
TXN023669,2026-06-08,card_present_debit,4899 Streaming,USD,167.52,1.0,167.52,1.97,0.22,165.33
TXN023670,2026-06-14,ecom_credit,5999 Retail,USD,501.74,1.0,501.74,9.88,0.7,491.16
TXN023671,2026-06-14,cross_border,5812 Restaurants,MXN,16543.54,0.0542,896.66,19.38,9.86,867.42
TXN023672,2026-06-13,card_present_debit,4899 Streaming,USD,164.12,1.0,164.12,1.93,0.21,161.98
TXN023673,2026-06-03,ecom_credit,5999 Retail,USD,90.28,1.0,90.28,1.86,0.13,88.29
TXN023674,2026-06-12,ecom_debit,5812 Restaurants,USD,31.1,1.0,31.1,0.66,0.04,30.4
TXN023675,2026-06-04,card_present_credit,5814 Fast Food,USD,73.4,1.0,73.4,1.31,0.1,71.99
TXN023676,2026-06-01,card_present_debit,5812 Restaurants,USD,153.32,1.0,153.32,1.82,0.2,151.3
TXN023677,2026-06-11,card_present_debit,4121 Rideshare,USD,175.9,1.0,175.9,2.06,0.23,173.61
TXN023678,2026-06-10,ecom_credit,4899 Streaming,USD,191.48,1.0,191.48,3.83,0.27,187.38
TXN023679,2026-06-11,ecom_credit,5999 Retail,USD,201.63,1.0,201.63,4.03,0.28,197.32
TXN023680,2026-06-13,ecom_debit,5812 Restaurants,USD,34.21,1.0,34.21,0.7,0.04,33.47
TXN023681,2026-06-06,card_present_debit,4899 Streaming,USD,118.59,1.0,118.59,1.46,0.15,116.98
TXN023682,2026-06-05,card_present_credit,5814 Fast Food,USD,300.16,1.0,300.16,5.05,0.42,294.69
TXN023683,2026-06-06,cross_border,5541 Fuel,CAD,1125.61,0.731,822.82,17.79,9.05,795.98
TXN023684,2026-06-07,ecom_credit,5732 Electronics,USD,528.11,1.0,528.11,10.4,0.74,516.97
TXN023685,2026-06-11,card_present_debit,5912 Pharmacy,USD,201.16,1.0,201.16,2.32,0.26,198.58
TXN023686,2026-06-03,card_present_debit,5411 Grocery,USD,129.63,1.0,129.63,1.57,0.17,127.89
TXN023687,2026-06-01,ecom_credit,4899 Streaming,USD,572.49,1.0,572.49,11.26,0.8,560.43
TXN023688,2026-06-08,card_present_credit,4899 Streaming,USD,413.26,1.0,413.26,6.92,0.58,405.76
TXN023689,2026-06-05,ecom_debit,5999 Retail,USD,156.88,1.0,156.88,2.42,0.2,154.26
TXN023690,2026-06-06,card_present_debit,5812 Restaurants,USD,172.32,1.0,172.32,2.02,0.22,170.08
TXN023691,2026-06-05,ecom_debit,7011 Lodging,USD,274.66,1.0,274.66,4.07,0.36,270.23
TXN023692,2026-06-13,ecom_credit,5812 Restaurants,USD,15.1,1.0,15.1,0.39,0.02,14.69
TXN023693,2026-06-03,card_present_credit,5812 Restaurants,USD,391.71,1.0,391.71,6.56,0.55,384.6
TXN023694,2026-06-02,cross_border,5812 Restaurants,CAD,485.99,0.731,355.26,7.74,3.91,343.61
TXN023695,2026-06-11,card_present_debit,5411 Grocery,USD,208.82,1.0,208.82,2.4,0.27,206.15
TXN023696,2026-06-04,card_present_debit,4899 Streaming,USD,18.37,1.0,18.37,0.4,0.02,17.95
TXN023697,2026-06-07,card_present_debit,5732 Electronics,USD,71.24,1.0,71.24,0.96,0.09,70.19
TXN023698,2026-06-01,card_present_debit,4899 Streaming,USD,65.87,1.0,65.87,0.9,0.09,64.88
TXN023699,2026-06-02,card_present_debit,5541 Fuel,USD,126.94,1.0,126.94,1.54,0.17,125.23
TXN023700,2026-06-13,card_present_credit,5912 Pharmacy,USD,383.65,1.0,383.65,6.43,0.54,376.68
TXN023701,2026-06-03,card_present_debit,7011 Lodging,USD,73.14,1.0,73.14,0.98,0.1,72.06
TXN023702,2026-06-10,ecom_debit,5812 Restaurants,USD,72.86,1.0,72.86,1.24,0.09,71.53
TXN023703,2026-06-14,card_present_credit,5411 Grocery,USD,24.62,1.0,24.62,0.51,0.03,24.08
TXN023704,2026-06-04,ecom_debit,5541 Fuel,USD,189.01,1.0,189.01,2.87,0.25,185.89
TXN023705,2026-06-12,card_present_debit,5812 Restaurants,USD,187.75,1.0,187.75,2.18,0.24,185.33
TXN023706,2026-06-10,ecom_credit,5732 Electronics,USD,370.5,1.0,370.5,7.32,0.52,362.66
TXN023707,2026-06-07,ecom_credit,5999 Retail,USD,95.65,1.0,95.65,1.97,0.13,93.55
TXN023708,2026-06-11,ecom_credit,5411 Grocery,USD,181.24,1.0,181.24,3.63,0.25,177.36
TXN023709,2026-06-08,cross_border,4899 Streaming,JPY,74486.74,0.00641,477.46,10.37,5.25,461.84
TXN023710,2026-06-11,card_present_credit,7011 Lodging,USD,455.73,1.0,455.73,7.62,0.64,447.47
TXN023711,2026-06-08,cross_border,5814 Fast Food,EUR,556.31,1.082,601.93,13.04,6.62,582.27
TXN023712,2026-06-06,cross_border,5814 Fast Food,MXN,6161.81,0.0542,333.97,7.28,3.67,323.02
TXN023713,2026-06-04,ecom_debit,4121 Rideshare,USD,96.12,1.0,96.12,1.57,0.12,94.43
TXN023714,2026-06-03,ecom_debit,7011 Lodging,USD,222.36,1.0,222.36,3.33,0.29,218.74
TXN023715,2026-06-02,ecom_credit,5814 Fast Food,USD,243.23,1.0,243.23,4.84,0.34,238.05
TXN023716,2026-06-06,ecom_credit,7011 Lodging,USD,16.47,1.0,16.47,0.42,0.02,16.03
TXN023717,2026-06-05,card_present_credit,7011 Lodging,USD,247.27,1.0,247.27,4.18,0.35,242.74
TXN023718,2026-06-14,card_present_credit,5912 Pharmacy,USD,241.43,1.0,241.43,4.08,0.34,237.01
TXN023719,2026-06-03,card_present_debit,5411 Grocery,USD,149.75,1.0,149.75,1.78,0.19,147.78
TXN023720,2026-06-07,card_present_debit,5912 Pharmacy,USD,193.55,1.0,193.55,2.24,0.25,191.06
TXN023721,2026-06-01,card_present_debit,5999 Retail,USD,49.6,1.0,49.6,0.73,0.06,48.81
TXN023722,2026-06-04,card_present_debit,4899 Streaming,USD,36.48,1.0,36.48,0.59,0.05,35.84
TXN023723,2026-06-07,ecom_debit,5812 Restaurants,USD,92.87,1.0,92.87,1.52,0.12,91.23
TXN023724,2026-06-03,ecom_credit,5541 Fuel,USD,430.23,1.0,430.23,8.49,0.6,421.14
TXN023725,2026-06-14,cross_border,5411 Grocery,GBP,605.1,1.278,773.32,16.73,8.51,748.08
TXN023726,2026-06-09,card_present_debit,5999 Retail,USD,132.94,1.0,132.94,1.61,0.17,131.16
TXN023727,2026-06-14,cross_border,5812 Restaurants,GBP,559.63,1.278,715.21,15.48,7.87,691.86
TXN023728,2026-06-12,cross_border,7011 Lodging,CAD,144.79,0.731,105.84,2.38,1.16,102.3
TXN023729,2026-06-12,card_present_credit,4121 Rideshare,USD,395.92,1.0,395.92,6.63,0.55,388.74
TXN023730,2026-06-07,card_present_credit,5912 Pharmacy,USD,363.31,1.0,363.31,6.09,0.51,356.71
TXN023731,2026-06-07,card_present_debit,5814 Fast Food,USD,88.26,1.0,88.26,1.14,0.11,87.01
TXN023732,2026-06-11,ecom_credit,4899 Streaming,USD,403.09,1.0,403.09,7.96,0.56,394.57
TXN023733,2026-06-04,card_present_debit,4899 Streaming,USD,175.66,1.0,175.66,2.05,0.23,173.38
TXN023734,2026-06-09,ecom_credit,5732 Electronics,USD,44.23,1.0,44.23,0.96,0.06,43.21
TXN023735,2026-06-06,card_present_debit,5411 Grocery,USD,48.17,1.0,48.17,0.72,0.06,47.39
TXN023736,2026-06-08,card_present_credit,5812 Restaurants,USD,160.21,1.0,160.21,2.74,0.22,157.25
TXN023737,2026-06-05,card_present_credit,4899 Streaming,USD,267.26,1.0,267.26,4.51,0.37,262.38
TXN023738,2026-06-02,card_present_debit,4121 Rideshare,USD,47.24,1.0,47.24,0.71,0.06,46.47
TXN023739,2026-06-03,ecom_credit,4899 Streaming,USD,614.65,1.0,614.65,12.09,0.86,601.7
TXN023740,2026-06-04,ecom_debit,5999 Retail,USD,197.24,1.0,197.24,2.98,0.26,194.0
TXN023741,2026-06-03,card_present_debit,5732 Electronics,USD,42.46,1.0,42.46,0.66,0.06,41.74
TXN023742,2026-06-11,cross_border,5541 Fuel,JPY,106608.42,0.00641,683.36,14.79,7.52,661.05
TXN023743,2026-06-14,ecom_credit,5411 Grocery,USD,49.61,1.0,49.61,1.07,0.07,48.47
TXN023744,2026-06-13,cross_border,5541 Fuel,JPY,125051.48,0.00641,801.58,17.33,8.82,775.43
TXN023745,2026-06-11,card_present_credit,5732 Electronics,USD,306.75,1.0,306.75,5.16,0.43,301.16
TXN023746,2026-06-14,card_present_credit,4121 Rideshare,USD,294.48,1.0,294.48,4.96,0.41,289.11
TXN023747,2026-06-14,card_present_debit,5912 Pharmacy,USD,84.12,1.0,84.12,1.09,0.11,82.92
TXN023748,2026-06-14,card_present_debit,5912 Pharmacy,USD,194.74,1.0,194.74,2.25,0.25,192.24
TXN023749,2026-06-10,card_present_credit,5999 Retail,USD,302.65,1.0,302.65,5.09,0.42,297.14
TXN023750,2026-06-05,ecom_credit,7011 Lodging,USD,427.35,1.0,427.35,8.43,0.6,418.32
TXN023751,2026-06-03,cross_border,5812 Restaurants,GBP,400.13,1.278,511.36,11.09,5.62,494.65
TXN023752,2026-06-07,ecom_credit,5814 Fast Food,USD,36.39,1.0,36.39,0.81,0.05,35.53
TXN023753,2026-06-02,card_present_credit,5814 Fast Food,USD,367.94,1.0,367.94,6.17,0.52,361.25
TXN023754,2026-06-04,card_present_credit,7011 Lodging,USD,400.57,1.0,400.57,6.71,0.56,393.3
TXN023755,2026-06-01,ecom_credit,5999 Retail,USD,478.13,1.0,478.13,9.42,0.67,468.04
TXN023756,2026-06-06,card_present_debit,5814 Fast Food,USD,27.37,1.0,27.37,0.5,0.04,26.83
TXN023757,2026-06-08,card_present_credit,5999 Retail,USD,189.41,1.0,189.41,3.23,0.27,185.91
TXN023758,2026-06-14,card_present_credit,5999 Retail,USD,212.4,1.0,212.4,3.6,0.3,208.5
TXN023759,2026-06-01,ecom_credit,5732 Electronics,USD,191.55,1.0,191.55,3.84,0.27,187.44
TXN023760,2026-06-02,card_present_debit,5999 Retail,USD,61.08,1.0,61.08,0.85,0.08,60.15
TXN023761,2026-06-07,card_present_credit,5411 Grocery,USD,383.91,1.0,383.91,6.43,0.54,376.94
TXN023762,2026-06-12,card_present_debit,5999 Retail,USD,203.83,1.0,203.83,2.35,0.26,201.22
TXN023763,2026-06-10,ecom_credit,4899 Streaming,USD,391.64,1.0,391.64,7.74,0.55,383.35
TXN023764,2026-06-13,ecom_credit,5411 Grocery,USD,183.66,1.0,183.66,3.68,0.26,179.72
TXN023765,2026-06-05,card_present_credit,7011 Lodging,USD,344.51,1.0,344.51,5.78,0.48,338.25
TXN023766,2026-06-14,ecom_debit,4121 Rideshare,USD,153.81,1.0,153.81,2.37,0.2,151.24
TXN023767,2026-06-08,ecom_credit,5732 Electronics,USD,263.83,1.0,263.83,5.24,0.37,258.22
TXN023768,2026-06-03,card_present_credit,5814 Fast Food,USD,98.53,1.0,98.53,1.73,0.14,96.66
TXN023769,2026-06-04,card_present_debit,5912 Pharmacy,USD,91.81,1.0,91.81,1.17,0.12,90.52
TXN023770,2026-06-06,card_present_credit,7011 Lodging,USD,116.95,1.0,116.95,2.03,0.16,114.76
TXN023771,2026-06-10,ecom_credit,5912 Pharmacy,USD,54.13,1.0,54.13,1.16,0.08,52.89
TXN023772,2026-06-07,ecom_debit,4899 Streaming,USD,51.38,1.0,51.38,0.94,0.07,50.37
TXN023773,2026-06-08,card_present_credit,5732 Electronics,USD,59.72,1.0,59.72,1.09,0.08,58.55
TXN023774,2026-06-14,card_present_debit,5411 Grocery,USD,99.62,1.0,99.62,1.26,0.13,98.23
TXN023775,2026-06-03,card_present_credit,5732 Electronics,USD,299.71,1.0,299.71,5.05,0.42,294.24
TXN023776,2026-06-04,card_present_debit,5411 Grocery,USD,81.0,1.0,81.0,1.06,0.11,79.83
TXN023777,2026-06-09,card_present_debit,5411 Grocery,USD,103.57,1.0,103.57,1.3,0.13,102.14
TXN023778,2026-06-09,card_present_debit,4121 Rideshare,USD,166.46,1.0,166.46,1.96,0.22,164.28
TXN023779,2026-06-04,card_present_debit,5814 Fast Food,USD,150.44,1.0,150.44,1.79,0.2,148.45
TXN023780,2026-06-06,ecom_debit,5732 Electronics,USD,294.24,1.0,294.24,4.34,0.38,289.52
TXN023781,2026-06-06,card_present_credit,5912 Pharmacy,USD,433.06,1.0,433.06,7.25,0.61,425.2
TXN023782,2026-06-02,cross_border,7011 Lodging,GBP,571.27,1.278,730.08,15.8,8.03,706.25
TXN023783,2026-06-14,ecom_debit,5411 Grocery,USD,35.25,1.0,35.25,0.71,0.05,34.49
TXN023784,2026-06-06,cross_border,5814 Fast Food,EUR,785.74,1.082,850.17,18.38,9.35,822.44
TXN023785,2026-06-02,ecom_debit,7011 Lodging,USD,273.41,1.0,273.41,4.05,0.36,269.0
TXN023786,2026-06-06,ecom_credit,5912 Pharmacy,USD,588.71,1.0,588.71,11.58,0.82,576.31
TXN023787,2026-06-11,card_present_debit,5541 Fuel,USD,18.4,1.0,18.4,0.4,0.02,17.98
TXN023788,2026-06-03,card_present_debit,4121 Rideshare,USD,99.9,1.0,99.9,1.26,0.13,98.51
TXN023789,2026-06-07,cross_border,5812 Restaurants,JPY,103193.45,0.00641,661.47,14.32,7.28,639.87
TXN023790,2026-06-03,cross_border,4899 Streaming,GBP,510.45,1.278,652.35,14.13,7.18,631.04
TXN023791,2026-06-10,ecom_debit,5999 Retail,USD,38.09,1.0,38.09,0.75,0.05,37.29
TXN023792,2026-06-09,card_present_debit,5812 Restaurants,USD,168.88,1.0,168.88,1.98,0.22,166.68
TXN023793,2026-06-07,card_present_credit,5732 Electronics,USD,124.83,1.0,124.83,2.16,0.17,122.5
TXN023794,2026-06-13,card_present_debit,4121 Rideshare,USD,93.6,1.0,93.6,1.19,0.12,92.29
TXN023795,2026-06-14,card_present_debit,7011 Lodging,USD,120.01,1.0,120.01,1.47,0.16,118.38
TXN023796,2026-06-04,ecom_credit,5812 Restaurants,USD,47.59,1.0,47.59,1.03,0.07,46.49
TXN023797,2026-06-01,cross_border,5912 Pharmacy,JPY,114812.79,0.00641,735.95,15.92,8.1,711.93
TXN023798,2026-06-01,card_present_credit,5732 Electronics,USD,301.72,1.0,301.72,5.08,0.42,296.22
TXN023799,2026-06-09,card_present_debit,7011 Lodging,USD,181.22,1.0,181.22,2.11,0.24,178.87
TXN023800,2026-06-06,card_present_debit,4121 Rideshare,USD,80.57,1.0,80.57,1.06,0.1,79.41
TXN023801,2026-06-13,ecom_credit,5999 Retail,USD,278.59,1.0,278.59,5.53,0.39,272.67
TXN023802,2026-06-02,ecom_credit,4899 Streaming,USD,176.81,1.0,176.81,3.55,0.25,173.01
TXN023803,2026-06-10,ecom_credit,5912 Pharmacy,USD,479.07,1.0,479.07,9.44,0.67,468.96
TXN023804,2026-06-08,card_present_credit,5541 Fuel,USD,457.69,1.0,457.69,7.65,0.64,449.4
TXN023805,2026-06-13,card_present_debit,5999 Retail,USD,184.36,1.0,184.36,2.15,0.24,181.97
TXN023806,2026-06-12,ecom_debit,5732 Electronics,USD,51.93,1.0,51.93,0.95,0.07,50.91
TXN023807,2026-06-11,ecom_debit,5411 Grocery,USD,292.83,1.0,292.83,4.32,0.38,288.13
TXN023808,2026-06-12,ecom_credit,5814 Fast Food,USD,172.39,1.0,172.39,3.46,0.24,168.69
TXN023809,2026-06-09,card_present_credit,5912 Pharmacy,USD,472.51,1.0,472.51,7.9,0.66,463.95
TXN023810,2026-06-05,card_present_credit,5999 Retail,USD,57.54,1.0,57.54,1.05,0.08,56.41
TXN023811,2026-06-01,card_present_debit,5812 Restaurants,USD,94.84,1.0,94.84,1.21,0.12,93.51
TXN023812,2026-06-11,card_present_credit,4121 Rideshare,USD,426.79,1.0,426.79,7.14,0.6,419.05
TXN023813,2026-06-08,card_present_debit,5541 Fuel,USD,187.3,1.0,187.3,2.18,0.24,184.88
TXN023814,2026-06-08,card_present_debit,5812 Restaurants,USD,147.21,1.0,147.21,1.76,0.19,145.26
TXN023815,2026-06-08,card_present_credit,5814 Fast Food,USD,151.23,1.0,151.23,2.6,0.21,148.42
TXN023816,2026-06-02,ecom_credit,5912 Pharmacy,USD,220.73,1.0,220.73,4.4,0.31,216.02
TXN023817,2026-06-08,card_present_debit,5999 Retail,USD,128.07,1.0,128.07,1.55,0.17,126.35
TXN023818,2026-06-02,cross_border,5812 Restaurants,MXN,11917.53,0.0542,645.93,13.99,7.11,624.83
TXN023819,2026-06-11,ecom_credit,5541 Fuel,USD,564.34,1.0,564.34,11.1,0.79,552.45
TXN023820,2026-06-10,card_present_credit,4121 Rideshare,USD,98.99,1.0,98.99,1.73,0.14,97.12
TXN023821,2026-06-08,card_present_credit,5541 Fuel,USD,432.01,1.0,432.01,7.23,0.6,424.18
TXN023822,2026-06-02,card_present_credit,5812 Restaurants,USD,328.37,1.0,328.37,5.52,0.46,322.39
TXN023823,2026-06-02,card_present_credit,7011 Lodging,USD,219.77,1.0,219.77,3.73,0.31,215.73
TXN023824,2026-06-03,ecom_credit,5541 Fuel,USD,34.78,1.0,34.78,0.78,0.05,33.95
TXN023825,2026-06-14,cross_border,7011 Lodging,EUR,586.41,1.082,634.5,13.74,6.98,613.78
TXN023826,2026-06-14,card_present_debit,5411 Grocery,USD,107.87,1.0,107.87,1.34,0.14,106.39
TXN023827,2026-06-01,card_present_debit,5541 Fuel,USD,67.97,1.0,67.97,0.92,0.09,66.96
TXN023828,2026-06-05,ecom_credit,5732 Electronics,USD,277.18,1.0,277.18,5.51,0.39,271.28
TXN023829,2026-06-01,cross_border,5812 Restaurants,EUR,802.52,1.082,868.33,18.77,9.55,840.01
TXN023830,2026-06-05,card_present_debit,5912 Pharmacy,USD,183.4,1.0,183.4,2.14,0.24,181.02
TXN023831,2026-06-05,card_present_debit,5999 Retail,USD,190.56,1.0,190.56,2.21,0.25,188.1
TXN023832,2026-06-01,cross_border,5541 Fuel,CAD,840.3,0.731,614.26,13.31,6.76,594.19
TXN023833,2026-06-14,card_present_debit,5732 Electronics,USD,194.04,1.0,194.04,2.25,0.25,191.54
TXN023834,2026-06-13,card_present_debit,5411 Grocery,USD,25.86,1.0,25.86,0.48,0.03,25.35
TXN023835,2026-06-01,card_present_debit,5814 Fast Food,USD,127.48,1.0,127.48,1.55,0.17,125.76
TXN023836,2026-06-04,cross_border,5541 Fuel,MXN,1190.96,0.0542,64.55,1.49,0.71,62.35
TXN023837,2026-06-13,card_present_credit,5541 Fuel,USD,347.18,1.0,347.18,5.83,0.49,340.86
TXN023838,2026-06-05,card_present_debit,4121 Rideshare,USD,218.43,1.0,218.43,2.5,0.28,215.65
TXN023839,2026-06-01,card_present_debit,5812 Restaurants,USD,137.83,1.0,137.83,1.66,0.18,135.99
TXN023840,2026-06-07,ecom_credit,4899 Streaming,USD,441.64,1.0,441.64,8.71,0.62,432.31
TXN023841,2026-06-03,card_present_debit,5541 Fuel,USD,184.16,1.0,184.16,2.14,0.24,181.78
TXN023842,2026-06-03,ecom_debit,5411 Grocery,USD,14.08,1.0,14.08,0.42,0.02,13.64
TXN023843,2026-06-01,ecom_credit,5814 Fast Food,USD,191.22,1.0,191.22,3.83,0.27,187.12
TXN023844,2026-06-08,ecom_credit,5411 Grocery,USD,221.62,1.0,221.62,4.42,0.31,216.89
TXN023845,2026-06-05,card_present_credit,5814 Fast Food,USD,287.76,1.0,287.76,4.85,0.4,282.51
TXN023846,2026-06-07,card_present_debit,5411 Grocery,USD,108.92,1.0,108.92,1.35,0.14,107.43
TXN023847,2026-06-02,card_present_debit,5541 Fuel,USD,70.96,1.0,70.96,0.96,0.09,69.91
TXN023848,2026-06-13,card_present_credit,5999 Retail,USD,85.47,1.0,85.47,1.51,0.12,83.84
TXN023849,2026-06-09,ecom_credit,4899 Streaming,USD,109.63,1.0,109.63,2.24,0.15,107.24
TXN023850,2026-06-08,card_present_credit,5912 Pharmacy,USD,344.17,1.0,344.17,5.78,0.48,337.91
TXN023851,2026-06-14,ecom_credit,5912 Pharmacy,USD,393.55,1.0,393.55,7.77,0.55,385.23
TXN023852,2026-06-10,card_present_debit,5732 Electronics,USD,27.53,1.0,27.53,0.5,0.04,26.99
TXN023853,2026-06-06,card_present_debit,5541 Fuel,USD,124.5,1.0,124.5,1.52,0.16,122.82
TXN023854,2026-06-14,card_present_debit,5814 Fast Food,USD,19.35,1.0,19.35,0.41,0.03,18.91
TXN023855,2026-06-07,card_present_debit,5999 Retail,USD,61.36,1.0,61.36,0.85,0.08,60.43
TXN023856,2026-06-01,card_present_credit,4899 Streaming,USD,121.37,1.0,121.37,2.1,0.17,119.1
TXN023857,2026-06-12,ecom_credit,5732 Electronics,USD,121.18,1.0,121.18,2.46,0.17,118.55
TXN023858,2026-06-06,ecom_debit,5814 Fast Food,USD,75.46,1.0,75.46,1.28,0.1,74.08
TXN023859,2026-06-11,card_present_credit,5814 Fast Food,USD,119.19,1.0,119.19,2.07,0.17,116.95
TXN023860,2026-06-02,card_present_debit,4899 Streaming,USD,129.97,1.0,129.97,1.57,0.17,128.23
